Model,Reaction ID,Reaction name,Subsystem,EC number,Minimum flux,Maximum flux,Flux range width,Range includes zero,Present in both models
Af,MAR07772,Transport of NAD+ (r to c),Endoplasmic reticular transport,,0.000369898929132,0.0004623736614151,9.247473228302053e-05,no,yes
Af,MAR07776,Transport of NADH (c to r),Endoplasmic reticular transport,,0.000369898929132,0.0004623736614151,9.247473228302053e-05,no,yes
Af,MAR07777,Transport of NADP+ (x to c),Peroxisomal transport,,1.972794288704437e-06,2.4659928608804053e-06,4.931985721759682e-07,no,yes
Af,MAR07778,Transport of NADP+ (r to c),Endoplasmic reticular transport,,0.0009452972633375,0.0011816215791719,0.0002363243158343,no,yes
Af,MAR07779,Transport of NADPH (c to x),Peroxisomal transport,,1.9727942887044375e-06,2.465992860880547e-06,4.931985721761097e-07,no,yes
Af,MAR07780,Transport of NADPH (c to r),Endoplasmic reticular transport,,0.0009452972633375,0.0011816215791719,0.0002363243158343,no,yes
Af,MAR07781,Transport of ADP (c to e),Extracellular transport,,0.0,0.3942227875304355,0.3942227875304355,yes,yes
Af,MAR07786,Transport of ATP (c to n),Nuclear transport,,0.0002219393574792,0.000277424196849,5.5484839369812275e-05,no,yes
Af,MAR07792,Transport of GTP (c to n),Nuclear transport,,0.0004192187863496,0.0005240234829371,0.0001048046965874,no,yes
Af,MAR07796,Transport of UTP (c to n),Nuclear transport,,0.0002219393574792,0.000277424196849,5.548483936981233e-05,no,yes
Af,MAR07811,Aspartate Intake by System Asct-1 Transporter,Extracellular transport,,0.1181551137347749,0.1982664031689479,0.080111289434173,no,yes
Af,MAR07819,Transport of Q10,Extracellular transport,,-0.1004619188237967,0.0,0.1004619188237967,yes,yes
Af,MAR07857,Transport of dTTP (c to n),Nuclear transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR07860,Transport of dCTP (c to n),Nuclear transport,,0.0008489224220337,0.0010611530275422,0.0002122306055084,no,yes
Af,MAR07861,Transport of dATP (c to n),Nuclear transport,,0.0012364624963359,0.0015455781204199,0.0003091156240839,no,yes
Af,MAR07862,Transport of dGTP (c to n),Nuclear transport,,0.0008661020529949,0.0010826275662436,0.0002165255132487,no,yes
Af,MAR07865,UMP kinase (UTP),Nucleotide metabolism,2.7.4.14,-0.6600684872351043,-0.5267351539017355,0.1333333333333687,no,yes
Af,MAR07871,UMP kinase (dCTP),Nucleotide metabolism,2.7.4.14,0.0008489224220337,0.0010611530275422,0.0002122306055084,no,no
Af,MAR08006,"1-alpha-Vitamin D-24,25-hydroxylase (D3)",Vitamin D metabolism,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR08009,Transport of calcidiol (c to m),Mitochondrial transport,,0.000246599286088,0.00030824910761,6.164982152199604e-05,no,yes
Af,MAR08010,Transport of calcidiol (c to e),Extracellular transport,,-0.0006164982152201,-0.0004931985721761,0.000123299643044,no,yes
Af,MAR08274,DTMP Kinase in Mitochondria,Pyrimidine metabolism,,0.5310527768816028,0.6643861102149362,0.1333333333333334,no,yes
Af,MAR08408,Transport of H2O2 (c to e),Extracellular transport,,-1.2862437865282903,-0.3119053863651515,0.9743384001631388,no,yes
Af,MAR08427,ATP Creatine kinase (c),Arginine and proline metabolism,2.7.3.2,-635.3587289942452,0.0,635.3587289942452,yes,yes
Af,MAR08428,Transport of creatine (c to m),Mitochondrial transport,,0.0,635.3587289942453,635.3587289942453,yes,yes
Af,MAR08430,Transport of creatine-phosphate (m to c),Mitochondrial transport,,0.0,635.3587289942454,635.3587289942454,yes,yes
Af,MAR08456,"Cytidylate kinase (dCMP,CTP),nuclear",Nucleotide metabolism,2.7.4.14,-0.0031526450975081,-0.0025221160779946,0.0006305290195135,no,yes
Af,MAR08463,"Cytidylate kinase (CMP),nuclear",Nucleotide metabolism,2.7.4.14,0.0016731936559883,0.0020914920699659,0.0004182984139776,no,no
Af,MAR08612,Transport of aquacob(III)alamin (e to c),Extracellular transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR08613,Cob(II)alamin <=> Aquacob(III)alamin,Vitamin B12 metabolism,,0.0006164982152201,0.0007706227690251,0.000154124553805,no,yes
Af,MAR08614,Transport of cob(II)alamin (c to m),Mitochondrial transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR08615,ATP:cob(I)alamin Co-beta-adenosyltransferase,Vitamin B12 metabolism,2.5.1.17,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR08616,ATP:cob(I)alamin Co-beta-adenosyltransferase,Vitamin B12 metabolism,2.5.1.17,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR08617,Triphosphate phosphohydrolase,Miscellaneous,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR08619,Ascorbic acid oxidase,Ascorbate and aldarate metabolism,,0.0,0.3942227875304356,0.3942227875304356,yes,yes
Af,MAR08620,glutathione:dehydroascorbate oxidoreductase,Ascorbate and aldarate metabolism,,0.0,0.3942227875304341,0.3942227875304341,yes,yes
Af,MAR08641,S-adenosyl-L-methionine:DNA (cytosine-5-)-methyltransferase,Cysteine and methionine metabolism,2.1.1.37,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR08667,"Mesaconate--CoA ligase (ADP-forming), mitochondrial",C5-branched dibasic acid metabolism,6.2.1.5,-1000.0,1000.0,2000.0,yes,no
Af,MAR08668,Mesaconate--CoA ligase (GDP-forming),C5-branched dibasic acid metabolism,6.2.1.5,-1000.0,1000.0,2000.0,yes,no
Af,MAR08676,Transport of L-carnitine (c to e),Extracellular transport,,0.0107421967589678,0.0174440667022009,0.006701869943233,no,yes
Af,MAR08682,L-cysteine/L-glutamine reversible exchanger,Cysteine and methionine metabolism,,-0.3942227875302559,0.0,0.3942227875302559,yes,yes
Af,MAR08702,Retinal isomerase (9-cis),Retinol metabolism,,-0.00030824910761,-0.000246599286088,6.164982152201366e-05,no,yes
Af,MAR08711,all-trans-Retinol 11-cis-trans-isomerase,Retinol metabolism,,0.000369898929132,0.0004623736614151,9.247473228302046e-05,no,yes
Af,MAR08716,Transport of 13-cis-retinoate (c to r),Endoplasmic reticular transport,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR08720,Transport of fatty acid pool (c to e),Extracellular transport,,0.0001188608558944,0.000148576069868,2.9715213973610595e-05,no,yes
Af,MAR08721,Transport of retinoate (c to e),Extracellular transport,,-0.0012329964304402,-0.0009863971443522,0.000246599286088,no,yes
Af,MAR08722,Transport of retinoate (c to r),Endoplasmic reticular transport,,0.0007397978582641,0.0009247473228302,0.000184949464566,no,yes
Af,MAR08745,,Mitochondrial transport,,-0.7524206094688748,634.681617005111,635.4340376145799,yes,no
Af,MAR08770,Gamma-glutamylcyclotransferase,Glutathione metabolism,2.3.2.4,0.0671361329019915,0.0839201661274891,0.0167840332254976,no,no
Af,MAR08791,Purine nucleoside phosphorylase,Nicotinate and nicotinamide metabolism,2.4.2.1,0.0024659928608805,0.0030824910761006,0.0006164982152201,no,yes
Af,MAR08891,Transport of sn-glycerol-3-phosphate (c to m),Mitochondrial transport,,0.0016722072588284,0.0020902590735355,0.0004180518147071,no,yes
Af,MAR08966,Exchange of Ubiquinone,Exchange/demand reactions,,0.0,0.1004619188237967,0.1004619188237967,yes,yes
Af,MAR08967,Exchange of Ubiquinol,Exchange/demand reactions,,-0.101694915254237,-0.0012329964304402,0.1004619188237967,no,yes
Af,MAR08987,"Diphopshate Transporter, Mitochondrial",Mitochondrial transport,,0.0,0.3751953588263056,0.3751953588263056,yes,yes
Af,MAR08991,Transport of Ubiquinol into Lymph,Extracellular transport,,-0.101694915254237,-0.0012329964304402,0.1004619188237967,no,yes
Af,MAR08997,Transport of Ubiquinol into Cytosol,Mitochondrial transport,,-0.101694915254237,-0.0012329964304402,0.1004619188237967,no,yes
Af,MAR08998,Transport of Ubiquinone into Mitochondria,Mitochondrial transport,,-0.1004619188237967,0.0,0.1004619188237967,yes,yes
Af,MAR09005,Transport of 5-Oxoprolinate,Extracellular transport,,-0.0839201661274891,-0.0671361329019915,0.0167840332254976,no,no
Af,MAR09006,Transport of S-Adenosyl-L-Homocysteine,Extracellular transport,,0.0024659928608805,0.0030824910761006,0.0006164982152201,no,yes
Af,MAR09009,Transport of N-Carbamoyl-L-Aspartate,Extracellular transport,,-0.1627490471963381,-0.0863758292643215,0.0763732179320166,no,no
Af,MAR09025,Exchange of 5-Oxoprolinate,Exchange/demand reactions,,0.0671361329019913,0.0839201661274891,0.0167840332254978,no,no
Af,MAR09026,Exchange of S-Adenosyl-L-Homocysteine,Exchange/demand reactions,,-0.0030824910761006,-0.0024659928608805,0.0006164982152201,no,yes
Af,MAR09029,Exchange of N-Carbamoyl-L-Aspartate,Exchange/demand reactions,,0.0863758292643214,0.1627490471963381,0.0763732179320166,no,no
Af,MAR09038,Exchange of histidine,Exchange/demand reactions,,-0.0182828382936408,-0.0146262706349127,0.0036565676587281,no,yes
Af,MAR09039,Exchange of isoleucine,Exchange/demand reactions,,-0.024261072017727,-0.0194088576141816,0.0048522144035454,no,yes
Af,MAR09040,Exchange of leucine,Exchange/demand reactions,,-0.0842587904049729,-0.0674070323239783,0.0168517580809945,no,yes
Af,MAR09041,Exchange of lysine,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Af,MAR09042,Exchange of methionine,Exchange/demand reactions,,-0.027242312527582,-0.0217938500220656,0.0054484625055164,no,yes
Af,MAR09043,Exchange of phenylalanine,Exchange/demand reactions,,-0.0291728076262389,-0.0233382461009912,0.0058345615252477,no,no
Af,MAR09044,Exchange of threonine,Exchange/demand reactions,,-0.0316793007136178,-0.0253434405708943,0.0063358601427235,no,yes
Af,MAR09045,Exchange of tryptophan,Exchange/demand reactions,,-0.0067916054240461,-0.0054332843392368,0.0013583210848092,no,yes
Af,MAR09046,Exchange of valine,Exchange/demand reactions,,-0.0489715788163688,-0.039177263053095,0.0097943157632737,no,yes
Af,MAR09058,Exchange of CO2,Exchange/demand reactions,,0.3968411196093324,0.9090391293741876,0.5121980097648553,no,yes
Af,MAR09061,Exchange of alanine,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Af,MAR09062,Exchange of asparagine,Exchange/demand reactions,,-0.0224065148437544,-0.0179252118750035,0.0044813029687508,no,yes
Af,MAR09063,Exchange of glutamine,Exchange/demand reactions,,-0.0276821873713115,-0.0221457498970492,0.0055364374742623,no,yes
Af,MAR09064,Exchange of tyrosine,Exchange/demand reactions,,-0.030638115239605,-0.024510492191684,0.006127623047921,no,yes
Af,MAR09066,Exchange of arginine,Exchange/demand reactions,,-0.0539086270664422,-0.0431269016531537,0.0107817254132884,no,yes
Af,MAR09067,Exchange of glycine,Exchange/demand reactions,,-0.0700742689265975,-0.056059415141278,0.0140148537853195,no,yes
Af,MAR09068,Exchange of proline,Exchange/demand reactions,,-0.0599918693068602,-0.0163296187203161,0.0436622505865441,no,no
Af,MAR09069,Exchange of serine,Exchange/demand reactions,,-0.0715395765399635,-0.0572316612319708,0.0143079153079927,no,yes
Af,MAR09070,Exchange of aspartate,Exchange/demand reactions,,-0.198266403168948,-0.1181551137347748,0.0801112894341731,no,yes
Af,MAR09072,Exchange of Pi,Exchange/demand reactions,,1.667606895704975,2.3988972735357876,0.7312903778308126,no,yes
Af,MAR09076,Exchange of Fe2+,Exchange/demand reactions,,-0.15,-0.0655236883863354,0.0844763116136645,no,yes
Af,MAR09079,Exchange of H+,Exchange/demand reactions,,-0.2359962999455746,1.246473082133722,1.482469382079297,yes,yes
Af,MAR09103,Exchange of H2S,Exchange/demand reactions,,-0.0129819002178088,-0.0103855201742471,0.0025963800435617,no,yes
Af,MAR09107,Exchange of heme,Exchange/demand reactions,,0.0642906919558951,0.1487670035695597,0.0844763116136645,no,yes
Af,MAR09109,Exchange of biotin,Exchange/demand reactions,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR09112,Transport of Phosphoenolpyruvate,Extracellular transport,1.5.1.2,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR09133,Exchange of pyruvate,Exchange/demand reactions,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR09143,Exchange of riboflavin,Exchange/demand reactions,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR09146,Exchange of folate,Exchange/demand reactions,,0.0,0.0,0.0,yes,no
Af,MAR09151,Exchange of alpha-tocopherol,Exchange/demand reactions,,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR09153,Exchange of gamma-tocopherol,Exchange/demand reactions,,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR09172,Exchange of 1-organyl-2-lyso-sn-glycero-3-phosphocholine,Exchange/demand reactions,,-3.69898929132082e-06,-2.9591914330566556e-06,7.397978582641643e-07,no,yes
Af,MAR09209,Exchange of fatty acid pool,Exchange/demand reactions,,0.0001188608558944,0.000148576069868,2.9715213973610568e-05,no,yes
Af,MAR09215,Exchange of calcidiol,Exchange/demand reactions,,-0.0006164982152201,-0.0004931985721761,0.000123299643044,no,yes
Af,MAR09242,Exchange of acetaldehyde,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Af,MAR09255,Exchange of ADP,Exchange/demand reactions,,0.0,0.3942227875304345,0.3942227875304345,yes,yes
Af,MAR09259,Exchange of AKG,Exchange/demand reactions,,-0.0678790408707885,-0.0351031174134726,0.0327759234573158,no,yes
Af,MAR09269,Exchange of aquacob(III)alamin,Exchange/demand reactions,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR09271,Exchange of bilirubin-bisglucuronoside,Exchange/demand reactions,,-0.000154124553805,-0.000123299643044,3.082491076100634e-05,no,yes
Af,MAR09272,Exchange of bilirubin-monoglucuronoside,Exchange/demand reactions,,0.000123299643044,0.000154124553805,3.0824910761006856e-05,no,yes
Af,MAR09292,Exchange of L-carnitine,Exchange/demand reactions,,0.0107421967589678,0.0174440667022009,0.006701869943233,no,yes
Af,MAR09298,Exchange of 5-deoxyadenosine,Exchange/demand reactions,,0.0024659928608805,0.0030824910761006,0.0006164982152201,no,yes
Af,MAR09338,Exchange of (5-L-glutamyl)-L-amino acid,Exchange/demand reactions,,-0.0839201661274891,-0.0671361329019913,0.0167840332254978,no,no
Af,MAR09354,Exchange of H2O2,Exchange/demand reactions,,-1.2862437865282903,-0.3119053863651515,0.9743384001631388,no,yes
Af,MAR09358,Exchange of hypoxanthine,Exchange/demand reactions,,-0.6602479100952272,-0.1326917892314606,0.5275561208637666,no,yes
Af,MAR09360,Exchange of IMP,Exchange/demand reactions,,0.0383567021673481,0.071515331926929,0.0331586297595809,no,no
Af,MAR09362,Exchange of inosine,Exchange/demand reactions,,0.1326917892314582,0.6602479100952271,0.5275561208637689,no,yes
Af,MAR09378,Exchange of nicotinamide,Exchange/demand reactions,,-0.0030824910761007,-0.0024659928608805,0.0006164982152201,no,yes
Af,MAR09383,Exchange of O2-,Exchange/demand reactions,,-0.7884455750608701,0.0,0.7884455750608701,yes,yes
Af,MAR09404,Exchange of retinoate,Exchange/demand reactions,,-0.0012329964304402,-0.0009863971443522,0.000246599286088,no,yes
Af,MAR09406,Exchange of ribose,Exchange/demand reactions,,0.0,0.3942227875304355,0.3942227875304355,yes,yes
Af,MAR09422,Exchange of thymine,Exchange/demand reactions,,0.0,0.0,0.0,yes,no
Af,MAR09423,Exchange of thymidine,Exchange/demand reactions,,0.0,0.0,0.0,yes,yes
Af,MAR09437,Exchange of uracil,Exchange/demand reactions,,0.0,0.1333333333333334,0.1333333333333334,yes,yes
Af,MAR09439,Exchange of uridine,Exchange/demand reactions,,0.0,0.1333333333333333,0.1333333333333333,yes,no
Af,MAR09440,Exchange of UTP,Exchange/demand reactions,,-0.666666666666667,-0.5333333333333338,0.1333333333333332,no,yes
Af,MAR09593,,Extracellular transport,,0.0146262706349127,0.0182828382936408,0.0036565676587281,no,yes
Af,MAR09609,,Extracellular transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR09637,Transport of 5-deoxyadenosine (c to e),Extracellular transport,,0.0024659928608805,0.0030824910761006,0.0006164982152201,no,yes
Af,MAR09641,Transport of sphingosine (c to e),Extracellular transport,,0.0116148129625793,0.0213570948362135,0.0097422818736342,no,yes
Af,MAR09650,Transport of coproporphyrin III (c to e),Extracellular transport,,0.0,0.0844763116136645,0.0844763116136645,yes,yes
Af,MAR09702,Exchange of coproporphyrin III,Exchange/demand reactions,,0.0,0.0844763116136645,0.0844763116136645,yes,yes
Af,MAR09728,Transport of glycogen (c to e),Extracellular transport,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR09729,Exchange of glycogen,Exchange/demand reactions,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR09824,Transport of dCMP,Extracellular transport,,0.002081918852474,0.0026023985655925,0.0005204797131185,no,yes
Af,MAR09827,Transport of Ethanolamine Phosphate,Extracellular transport,,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR09828,Transport of Fumarate,Extracellular transport,,-0.6775219726459001,-0.1829035621949744,0.4946184104509256,no,yes
Af,MAR09830,Transport of D-Glucuronate,Extracellular transport,,0.000123299643044,0.000154124553805,3.082491076100683e-05,no,yes
Af,MAR09834,Transport of XMP,Extracellular transport,,0.0026460154257997,0.0033075192822497,0.0006615038564499,no,yes
Af,MAR09836,Transport of 3-Phospho-D-Glycerate,Extracellular transport,,-0.9825557127773265,-0.5345336470982047,0.4480220656791216,no,yes
Af,MAR09837,Transport of UDP-Glucuronate,Extracellular transport,,0.000123299643044,0.000154124553805,3.082491076100688e-05,no,yes
Af,MAR09838,Transport of IMP,Extracellular transport,,-0.0715153319269291,-0.0383567021673482,0.0331586297595808,no,no
Af,MAR09839,Transport of Glycerophosphoric Acid,Extracellular transport,,0.0016722072588284,0.0020902590735355,0.0004180518147071,no,yes
Af,MAR09847,Exchange of Deoxycytidylic Acid,Exchange/demand reactions,,-0.0026023985655925,-0.002081918852474,0.0005204797131185,no,yes
Af,MAR09849,Exchange of Ethanolamine Phosphate,Exchange/demand reactions,,-1.2329964304402736e-06,-9.86397144352223e-07,2.465992860880506e-07,no,yes
Af,MAR09858,Exchange of Phosphoenolpyruvate,Exchange/demand reactions,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR09860,Exchange of Xanthylic Acid,Exchange/demand reactions,,-0.0033075192822497,-0.0026460154257997,0.0006615038564499,no,yes
Af,MAR09862,Exchange of 3-Phospho-D-Glycerate,Exchange/demand reactions,,0.5345336470982047,0.9825557127773248,0.4480220656791202,no,yes
Af,MAR09864,Exchange,Exchange/demand reactions,,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR09868,Exchange of Glycerophosphoric Acid,Exchange/demand reactions,,-0.0020902590735355,-0.0016722072588284,0.0004180518147071,no,yes
Af,MAR09902,Pyruvate Transport by Smct1,Extracellular transport,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR09913,Transport of O-Propanoylcarnitine,Extracellular transport,,0.0007397978582641,0.0009247473228302,0.000184949464566,no,yes
Af,MAR09914,"Transport of 6Z,9Z-Octadecadienoylcarnitine",Extracellular transport,,0.0,3.703287158715101e-06,3.703287158715101e-06,yes,no
Af,MAR09915,Transport of L-Oleoylcarnitine,Extracellular transport,,0.0,0.0014340979522124,0.0014340979522124,yes,no
Af,MAR09916,Transport of O-Octadecanoyl-R-Carnitine,Extracellular transport,,0.0,0.0013868810409388,0.0013868810409388,yes,no
Af,MAR09917,Transport of L-Palmitoylcarnitine,Extracellular transport,,0.0,0.0021784586711141,0.0021784586711141,yes,no
Af,MAR09920,Exchange of O-Acetylcarnitine,Exchange/demand reactions,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR09921,Exchange of O-Propanoylcarnitine,Exchange/demand reactions,,0.0007397978582641,0.0009247473228302,0.000184949464566,no,yes
Af,MAR09922,"Exchange of 6Z,9Z-Octadecadienoylcarnitine",Exchange/demand reactions,,0.0,3.7032871587150944e-06,3.7032871587150944e-06,yes,no
Af,MAR09923,Exchange of L-Oleoylcarnitine,Exchange/demand reactions,,0.0,0.0014340979522124,0.0014340979522124,yes,no
Af,MAR09924,Exchange of O-Octadecanoyl-R-Carnitine,Exchange/demand reactions,,0.0,0.0013868810409388,0.0013868810409388,yes,no
Af,MAR09925,Exchange of L-Palmitoylcarnitine,Exchange/demand reactions,,0.0,0.0021784586711141,0.0021784586711141,yes,no
Af,MAR09939,Formation of Methyl-Histidine,Histidine metabolism,2.1.1.-,-0.004623736614151,-0.0036989892913208,0.0009247473228302,no,yes
Af,MAR09940,Formation of Homocitrulline,Lysine metabolism,2.1.3.8,-0.1627490471963381,-0.0863758292643214,0.0763732179320166,no,no
Af,MAR09948,"Acylcoa Hydrolase, Cis, Cis-11, 14-Eicosadienoyl Coenzyme A",Fatty acid oxidation,3.1.2.2,0.0,3.703287158715099e-06,3.703287158715099e-06,yes,no
Af,MAR09952,Hydrolysis of Acetyl-Lysine,Lysine metabolism,3.5.1.17,-0.1187597284353037,-0.0455732073539334,0.0731865210813702,no,yes
Af,MAR09957,"Transport of Elaidic Carnitine, Sodium Symport",Extracellular transport,3.1.1.4,0.0,3.703287158715099e-06,3.703287158715099e-06,yes,no
Af,MAR09961,"Transport of Tetradecanoyl Carnitine, Sodium Symport",Extracellular transport,3.1.1.4,0.0,3.7032871587151e-06,3.7032871587151e-06,yes,no
Af,MAR09975,Transport of Methyl-Histidine by System L Transport (Lat2),Extracellular transport,3.1.1.4,0.0036989892913208,0.004623736614151,0.0009247473228302,no,no
Af,MAR09983,"Transport of 5, 6-Dihydrouracil, Sodium Symport",Extracellular transport,3.1.1.4,0.5293805696227744,0.6622489549993676,0.1328683853765933,no,yes
Af,MAR09989,"Transport of Cholesta-5, 7-Dien-3Beta-Ol, Diffusion",Extracellular transport,3.1.1.4,-0.0025097019061963,-0.002007761524957,0.0005019403812392,no,yes
Af,MAR09996,"Transport of Acetyl-Lysine, Extracellular",Extracellular transport,3.1.1.4,0.0455732073539334,0.1187597284353038,0.0731865210813704,no,yes
Af,MAR10023,Transport of biomass (c to e),Extracellular transport,,0.0389076257311895,0.0486345321639869,0.0097269064327973,no,yes
Af,MAR10024,Exchange of biomass,Exchange/demand reactions,,0.0389076257311895,0.048634532163987,0.0097269064327974,no,yes
Af,MAR10036,acyl-CoA pool formation and breakdown,Pool reactions,,0.0,0.0092582178967877,0.0092582178967877,yes,no
Af,MAR10039,fatty acid pool transport (Cytosol to Peroxisome),Peroxisomal transport,,-1.2329964304402736e-06,-9.863971443522188e-07,2.4659928608805485e-07,no,yes
Af,MAR10040,acyl-CoA pool transport (Cytosol to Peroxisome),Peroxisomal transport,,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR10046,"1,2-diacylglycerol-LD-PC pool transport(Cytosol to Extracellular)",Extracellular transport,,0.0018922681969653,0.0023653352462066,0.0004730670492413,no,yes
Af,MAR10047,"1,2-diacylglycerol-LD-PC pool exchange",Exchange/demand reactions,,0.0018922681969653,0.0023653352462066,0.0004730670492413,no,yes
Af,MAR10049,CDP-diacylglycerol-CL pool transport(Cytosol to Mitochondria),Mitochondrial transport,,-0.0020902590735355,-0.0016722072588284,0.0004180518147071,no,yes
Af,MAR10061,fatty acyl-CoA reduction,Ether lipid metabolism,,9.863971443522188e-07,1.2329964304402736e-06,2.4659928608805485e-07,no,yes
Af,MAR10167,"Transport of Cis, Cis-11, 14-Eicosadienoyl Coenzyme A, Diffusion",Extracellular transport,,0.0,3.7032871587151e-06,3.7032871587151e-06,yes,no
Af,MAR10188,Exchange of Methyl-Histidine,Exchange/demand reactions,,-0.004623736614151,-0.0036989892913208,0.0009247473228302,no,yes
Af,MAR10193,"Exchange of 5, 6-Dihydrouracil",Exchange/demand reactions,,0.5293805696227744,0.6622489549993676,0.1328683853765933,no,yes
Af,MAR10195,"Exchange of Cholesta-5, 7-Dien-3Beta-Ol",Exchange/demand reactions,,-0.0025097019061963,-0.002007761524957,0.0005019403812392,no,yes
Af,MAR10197,Exchange of Acetyl-Lysine,Exchange/demand reactions,,0.0455732073539334,0.1187597284353038,0.0731865210813704,no,yes
Af,MAR10228,"Exchange of Cis, Cis-11, 14-Eicosadienoic Acid",Exchange/demand reactions,,0.0,3.7032871587151e-06,3.7032871587151e-06,yes,no
Af,MAR10241,Exchange of Elaidic Carnitine,Exchange/demand reactions,,0.0,3.7032871587150982e-06,3.7032871587150982e-06,yes,no
Af,MAR10243,Exchange of Methylmalonate,Exchange/demand reactions,,-0.6775219726459,-0.1829035621949744,0.4946184104509255,no,yes
Af,MAR10249,Exchange of Homocitrulline,Exchange/demand reactions,,-0.1627490471963379,-0.0863758292643214,0.0763732179320165,no,no
Af,MAR10250,Exchange of Hexanoate,Exchange/demand reactions,,-0.0015412455380505,-0.0012329964304403,0.0003082491076101,no,yes
Af,MAR10345,Exchange of Tetradecanoyl Carnitine,Exchange/demand reactions,,0.0,3.703287158715099e-06,3.703287158715099e-06,yes,no
Af,MAR10366,"Transport of Methylmalonate, Antiport with Phsophate",Extracellular transport,,-0.6775219726458995,-0.1829035621949744,0.4946184104509251,no,yes
Af,MAR10372,Transport of Homocitrulline,Extracellular transport,,-0.1627490471963379,-0.0863758292643214,0.0763732179320165,no,no
Af,MAR10375,"Transport of Hexanoate, Cytosol",Extracellular transport,,-0.0015412455380505,-0.0012329964304403,0.0003082491076101,no,yes
Af,MAR10489,"Transport of 5,6,7,8-Tetrahydrobiopterin",Extracellular transport,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR10496,"Exchange of 5,6,7,8-Tetrahydrobiopterin",Exchange/demand reactions,,-0.0015412455380503,-0.0012329964304402,0.00030824910761,no,yes
Af,MAR11250,Transport of Acetyl Carnitine,Extracellular transport,,0.0012329964304402,0.0015412455380503,0.00030824910761,no,yes
Af,MAR11252,Transport of Decanoyl Carnitine,Extracellular transport,,0.0090160017563514,0.0152233387181404,0.006207336961789,no,no
Af,MAR11256,Transport of Malonyl Carnitine,Extracellular transport,,0.0036989892913208,0.0090391293741879,0.0053401400828671,no,yes
Af,MAR11261,Transport of Hexanoyl Carnitine,Extracellular transport,,-0.0015412455380504,-0.0012329964304403,0.0003082491076101,no,yes
Af,MAR11266,Transport of Lauroyl Carnitine,Extracellular transport,,-3.7032871587150944e-06,0.0,3.7032871587150944e-06,yes,no
Af,MAR11316,Protoporphyrinogen Oxidase (Aerobic),Porphyrin metabolism,,0.0655236883863354,0.15,0.0844763116136645,no,yes
Af,MAR11318,Proton Diffusion,Extracellular transport,,-1.3291040848684572,0.4109806941622463,1.7400847790307037,yes,yes
Af,MAR11400,Exchange of Fumarate,Exchange/demand reactions,,0.1829035621949744,0.6775219726458995,0.494618410450925,no,yes
Af,MAR11406,"Ferrochelatase, Cytosol",Porphyrin metabolism,,0.0642906919558952,0.1487670035695597,0.0844763116136645,no,yes
Af,MAR11424,Exchange of D-Glucuronate,Exchange/demand reactions,,-0.000154124553805,-0.000123299643044,3.0824910761006856e-05,no,yes
Af,MAR11443,"Transport of Phenylpyruvate via Proton Symport, Mitochondrial",Mitochondrial transport,,0.1184899071058237,0.6336430758790589,0.5151531687732351,no,no
Af,MAR11583,Transport of 1-Phosphatidyl-1D-Myo-Inositol,Extracellular transport,3.6.3.44;3.6.3.1,-0.0026416915085949,-0.0021133532068759,0.0005283383017189,no,yes
